statement_id,account_id,cycle_start,cycle_end,transmitted_at,due_date,previous_balance,purchases,credits,payments,fees,closing_balance,minimum_due
STM-CR-00254-202602,ACC-CR-00254,2026-01-09,2026-02-08,2026-02-09T14:00:00Z,2026-03-05,1297.63,23.42,0.00,35.00,0.00,1286.05,35.00
STM-CR-00254-202603,ACC-CR-00254,2026-02-09,2026-03-08,2026-03-09T13:00:00Z,2026-04-02,1286.05,77.86,0.00,35.00,0.00,1328.91,35.00
STM-CR-00254-202604,ACC-CR-00254,2026-03-09,2026-04-08,2026-04-09T13:00:00Z,2026-05-03,1328.91,549.47,0.00,35.00,0.00,1843.38,36.87
STM-CR-00254-202605,ACC-CR-00254,2026-04-09,2026-05-08,2026-05-09T13:00:00Z,2026-06-02,1843.38,502.14,0.00,36.87,0.00,2308.65,46.17
STM-CR-00254-202606,ACC-CR-00254,2026-05-09,2026-06-08,2026-06-09T13:00:00Z,2026-07-03,2308.65,167.50,0.00,46.17,0.00,2429.98,48.60
STM-CR-00254-202607,ACC-CR-00254,2026-06-09,2026-07-08,2026-07-09T13:00:00Z,2026-08-02,2429.98,548.80,0.00,48.60,0.00,2930.18,58.60
STM-CR-00254-202608,ACC-CR-00254,2026-07-09,2026-08-08,2026-08-09T13:00:00Z,2026-09-02,2930.18,272.92,0.00,58.60,0.00,3144.50,62.89
STM-CR-00254-202609,ACC-CR-00254,2026-08-09,2026-09-08,2026-09-09T13:00:00Z,2026-10-03,3144.50,241.35,0.00,62.89,0.00,3322.96,66.46
STM-CR-00254-202610,ACC-CR-00254,2026-09-09,2026-10-08,2026-10-09T13:00:00Z,2026-11-02,3322.96,485.37,0.00,66.46,0.00,3741.87,74.84
STM-CR-00255-202509,ACC-CR-00255,2025-08-31,2025-09-02,2025-09-03T13:00:00Z,2025-09-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00255-202510,ACC-CR-00255,2025-09-03,2025-10-02,2025-10-03T13:00:00Z,2025-10-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00255-202511,ACC-CR-00255,2025-10-03,2025-11-02,2025-11-03T14:00:00Z,2025-11-27,0.00,432.47,0.00,0.00,0.00,432.47,35.00
STM-CR-00255-202512,ACC-CR-00255,2025-11-03,2025-12-02,2025-12-03T14:00:00Z,2025-12-27,432.47,293.69,98.80,172.99,0.00,454.37,35.00
STM-CR-00255-202601,ACC-CR-00255,2025-12-03,2026-01-02,2026-01-03T14:00:00Z,2026-01-27,454.37,187.94,0.00,181.75,0.00,460.56,35.00
STM-CR-00255-202602,ACC-CR-00255,2026-01-03,2026-02-02,2026-02-03T14:00:00Z,2026-02-27,460.56,473.28,0.00,184.22,0.00,749.62,35.00
STM-CR-00255-202603,ACC-CR-00255,2026-02-03,2026-03-02,2026-03-03T14:00:00Z,2026-03-27,749.62,205.72,0.00,299.85,0.00,655.49,35.00
STM-CR-00255-202604,ACC-CR-00255,2026-03-03,2026-04-02,2026-04-03T13:00:00Z,2026-04-27,655.49,528.54,0.00,262.20,0.00,921.83,35.00
STM-CR-00255-202605,ACC-CR-00255,2026-04-03,2026-05-02,2026-05-03T13:00:00Z,2026-05-27,921.83,151.56,0.00,368.73,0.00,704.66,35.00
STM-CR-00255-202606,ACC-CR-00255,2026-05-03,2026-06-02,2026-06-03T13:00:00Z,2026-06-27,704.66,323.58,58.84,281.86,0.00,687.54,35.00
STM-CR-00255-202607,ACC-CR-00255,2026-06-03,2026-07-02,2026-07-03T13:00:00Z,2026-07-27,687.54,317.89,0.00,275.02,0.00,730.41,35.00
STM-CR-00255-202608,ACC-CR-00255,2026-07-03,2026-08-02,2026-08-03T13:00:00Z,2026-08-27,730.41,209.87,0.00,292.16,0.00,648.12,35.00
STM-CR-00255-202609,ACC-CR-00255,2026-08-03,2026-09-02,2026-09-03T13:00:00Z,2026-09-27,648.12,123.65,0.00,259.25,0.00,512.52,35.00
STM-CR-00255-202610,ACC-CR-00255,2026-09-03,2026-10-02,2026-10-03T13:00:00Z,2026-10-27,512.52,447.36,0.00,205.01,0.00,754.87,35.00
STM-CR-00256-202509,ACC-CR-00256,2025-08-31,2025-09-21,2025-09-22T13:00:00Z,2025-10-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00256-202510,ACC-CR-00256,2025-09-22,2025-10-21,2025-10-22T13:00:00Z,2025-11-15,0.00,292.98,0.00,0.00,0.00,292.98,35.00
STM-CR-00256-202511,ACC-CR-00256,2025-10-22,2025-11-21,2025-11-22T14:00:00Z,2025-12-16,292.98,287.90,0.00,117.19,0.00,463.69,35.00
STM-CR-00256-202512,ACC-CR-00256,2025-11-22,2025-12-21,2025-12-22T14:00:00Z,2026-01-15,463.69,430.78,0.00,185.48,0.00,708.99,35.00
STM-CR-00256-202601,ACC-CR-00256,2025-12-22,2026-01-21,2026-01-22T14:00:00Z,2026-02-15,708.99,225.34,0.00,283.60,0.00,650.73,35.00
STM-CR-00256-202602,ACC-CR-00256,2026-01-22,2026-02-21,2026-02-22T14:00:00Z,2026-03-18,650.73,178.79,0.00,260.29,0.00,569.23,35.00
STM-CR-00256-202603,ACC-CR-00256,2026-02-22,2026-03-21,2026-03-22T13:00:00Z,2026-04-15,569.23,83.00,0.00,227.69,0.00,424.54,35.00
STM-CR-00256-202604,ACC-CR-00256,2026-03-22,2026-04-21,2026-04-22T13:00:00Z,2026-05-16,424.54,646.34,0.00,169.82,0.00,901.06,35.00
STM-CR-00256-202605,ACC-CR-00256,2026-04-22,2026-05-21,2026-05-22T13:00:00Z,2026-06-15,901.06,156.62,0.00,360.42,0.00,697.26,35.00
STM-CR-00256-202606,ACC-CR-00256,2026-05-22,2026-06-21,2026-06-22T13:00:00Z,2026-07-16,697.26,207.84,0.00,278.90,0.00,626.20,35.00
STM-CR-00256-202607,ACC-CR-00256,2026-06-22,2026-07-21,2026-07-22T13:00:00Z,2026-08-15,626.20,336.09,0.00,250.48,0.00,711.81,35.00
STM-CR-00256-202608,ACC-CR-00256,2026-07-22,2026-08-21,2026-08-22T13:00:00Z,2026-09-15,711.81,309.81,0.00,284.72,0.00,736.90,35.00
STM-CR-00256-202609,ACC-CR-00256,2026-08-22,2026-09-21,2026-09-22T13:00:00Z,2026-10-16,736.90,139.79,0.00,294.76,0.00,581.93,35.00
STM-CR-00257-202509,ACC-CR-00257,2025-08-31,2025-09-07,2025-09-08T13:00:00Z,2025-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00257-202510,ACC-CR-00257,2025-09-08,2025-10-07,2025-10-08T13:00:00Z,2025-11-01,0.00,824.16,0.00,0.00,0.00,824.16,35.00
STM-CR-00257-202511,ACC-CR-00257,2025-10-08,2025-11-07,2025-11-08T14:00:00Z,2025-12-02,824.16,496.38,0.00,35.00,0.00,1285.54,35.00
STM-CR-00257-202512,ACC-CR-00257,2025-11-08,2025-12-07,2025-12-08T14:00:00Z,2026-01-01,1285.54,193.19,0.00,35.00,0.00,1443.73,35.00
STM-CR-00257-202601,ACC-CR-00257,2025-12-08,2026-01-07,2026-01-08T14:00:00Z,2026-02-01,1443.73,321.67,0.00,35.00,0.00,1730.40,35.00
STM-CR-00257-202602,ACC-CR-00257,2026-01-08,2026-02-07,2026-02-08T14:00:00Z,2026-03-04,1730.40,234.68,0.00,35.00,0.00,1930.08,38.60
STM-CR-00257-202603,ACC-CR-00257,2026-02-08,2026-03-07,2026-03-08T13:00:00Z,2026-04-01,1930.08,169.14,0.00,38.60,0.00,2060.62,41.21
STM-CR-00257-202604,ACC-CR-00257,2026-03-08,2026-04-07,2026-04-08T13:00:00Z,2026-05-02,2060.62,587.97,0.00,41.21,0.00,2607.38,52.15
STM-CR-00257-202605,ACC-CR-00257,2026-04-08,2026-05-07,2026-05-08T13:00:00Z,2026-06-01,2607.38,432.37,0.00,52.15,0.00,2987.60,59.75
STM-CR-00257-202606,ACC-CR-00257,2026-05-08,2026-06-07,2026-06-08T13:00:00Z,2026-07-02,2987.60,267.30,0.00,59.75,0.00,3195.15,63.90
STM-CR-00257-202607,ACC-CR-00257,2026-06-08,2026-07-07,2026-07-08T13:00:00Z,2026-08-01,3195.15,223.54,0.00,63.90,0.00,3354.79,67.10
STM-CR-00257-202608,ACC-CR-00257,2026-07-08,2026-08-07,2026-08-08T13:00:00Z,2026-09-01,3354.79,302.90,0.00,67.10,0.00,3590.59,71.81
STM-CR-00257-202609,ACC-CR-00257,2026-08-08,2026-09-07,2026-09-08T13:00:00Z,2026-10-02,3590.59,162.28,0.00,71.81,0.00,3681.06,73.62
STM-CR-00257-202610,ACC-CR-00257,2026-09-08,2026-10-07,2026-10-08T13:00:00Z,2026-11-01,3681.06,377.94,0.00,73.62,0.00,3985.38,79.71
STM-CR-00258-202509,ACC-CR-00258,2025-08-31,2025-09-08,2025-09-09T13:00:00Z,2025-10-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00258-202510,ACC-CR-00258,2025-09-09,2025-10-08,2025-10-09T13:00:00Z,2025-11-02,0.00,175.04,0.00,0.00,0.00,175.04,35.00
STM-CR-00258-202511,ACC-CR-00258,2025-10-09,2025-11-08,2025-11-09T14:00:00Z,2025-12-03,175.04,316.04,0.00,70.02,0.00,421.06,35.00
STM-CR-00258-202512,ACC-CR-00258,2025-11-09,2025-12-08,2025-12-09T14:00:00Z,2026-01-02,421.06,270.45,0.00,168.42,0.00,523.09,35.00
STM-CR-00258-202601,ACC-CR-00258,2025-12-09,2026-01-08,2026-01-09T14:00:00Z,2026-02-02,523.09,578.02,0.00,209.24,0.00,891.87,35.00
STM-CR-00258-202602,ACC-CR-00258,2026-01-09,2026-02-08,2026-02-09T14:00:00Z,2026-03-05,891.87,132.87,0.00,356.75,0.00,667.99,35.00
STM-CR-00258-202603,ACC-CR-00258,2026-02-09,2026-03-08,2026-03-09T13:00:00Z,2026-04-02,667.99,191.58,0.00,267.20,0.00,592.37,35.00
STM-CR-00258-202604,ACC-CR-00258,2026-03-09,2026-04-08,2026-04-09T13:00:00Z,2026-05-03,592.37,371.29,0.00,236.95,0.00,726.71,35.00
STM-CR-00258-202605,ACC-CR-00258,2026-04-09,2026-05-08,2026-05-09T13:00:00Z,2026-06-02,726.71,420.17,0.00,290.68,0.00,856.20,35.00
STM-CR-00258-202606,ACC-CR-00258,2026-05-09,2026-06-08,2026-06-09T13:00:00Z,2026-07-03,856.20,224.59,0.00,342.48,0.00,738.31,35.00
STM-CR-00258-202607,ACC-CR-00258,2026-06-09,2026-07-08,2026-07-09T13:00:00Z,2026-08-02,738.31,486.51,48.58,295.32,0.00,880.92,35.00
STM-CR-00258-202608,ACC-CR-00258,2026-07-09,2026-08-08,2026-08-09T13:00:00Z,2026-09-02,880.92,194.62,0.00,352.37,0.00,723.17,35.00
STM-CR-00258-202609,ACC-CR-00258,2026-08-09,2026-09-08,2026-09-09T13:00:00Z,2026-10-03,723.17,227.60,0.00,289.27,0.00,661.50,35.00
STM-CR-00258-202610,ACC-CR-00258,2026-09-09,2026-10-08,2026-10-09T13:00:00Z,2026-11-02,661.50,686.12,0.00,264.60,0.00,1083.02,35.00
STM-CR-00259-202509,ACC-CR-00259,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,2025-10-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00259-202510,ACC-CR-00259,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,2025-11-22,0.00,252.92,0.00,0.00,0.00,252.92,35.00
STM-CR-00259-202511,ACC-CR-00259,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,2025-12-23,252.92,417.04,0.00,101.17,0.00,568.79,35.00
STM-CR-00259-202512,ACC-CR-00259,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,2026-01-22,568.79,299.10,0.00,227.52,0.00,640.37,35.00
STM-CR-00259-202601,ACC-CR-00259,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,2026-02-22,640.37,357.73,0.00,256.15,0.00,741.95,35.00
STM-CR-00259-202602,ACC-CR-00259,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,2026-03-25,741.95,425.31,0.00,296.78,0.00,870.48,35.00
STM-CR-00259-202603,ACC-CR-00259,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,2026-04-22,870.48,185.36,0.00,348.19,0.00,707.65,35.00
STM-CR-00259-202604,ACC-CR-00259,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,2026-05-23,707.65,349.71,0.00,283.06,0.00,774.30,35.00
STM-CR-00259-202605,ACC-CR-00259,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,2026-06-22,774.30,311.71,0.00,309.72,0.00,776.29,35.00
STM-CR-00259-202606,ACC-CR-00259,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,2026-07-23,776.29,236.72,0.00,310.52,0.00,702.49,35.00
STM-CR-00259-202607,ACC-CR-00259,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,2026-08-22,702.49,376.93,0.00,281.00,0.00,798.42,35.00
STM-CR-00259-202608,ACC-CR-00259,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,2026-09-22,798.42,427.58,35.19,319.37,0.00,871.44,35.00
STM-CR-00259-202609,ACC-CR-00259,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,2026-10-23,871.44,452.79,0.00,348.58,0.00,975.65,35.00
STM-CR-00260-202509,ACC-CR-00260,2025-08-31,2025-09-25,2025-09-26T13:00:00Z,2025-10-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00260-202510,ACC-CR-00260,2025-09-26,2025-10-25,2025-10-26T13:00:00Z,2025-11-19,0.00,219.75,0.00,0.00,0.00,219.75,35.00
STM-CR-00260-202511,ACC-CR-00260,2025-10-26,2025-11-25,2025-11-26T14:00:00Z,2025-12-20,219.75,54.00,0.00,87.90,0.00,185.85,35.00
STM-CR-00260-202512,ACC-CR-00260,2025-11-26,2025-12-25,2025-12-26T14:00:00Z,2026-01-19,185.85,454.26,0.00,74.34,0.00,565.77,35.00
STM-CR-00260-202601,ACC-CR-00260,2025-12-26,2026-01-25,2026-01-26T14:00:00Z,2026-02-19,565.77,198.33,0.00,226.31,0.00,537.79,35.00
STM-CR-00260-202602,ACC-CR-00260,2026-01-26,2026-02-25,2026-02-26T14:00:00Z,2026-03-22,537.79,220.57,0.00,215.12,0.00,543.24,35.00
STM-CR-00260-202603,ACC-CR-00260,2026-02-26,2026-03-25,2026-03-26T13:00:00Z,2026-04-19,543.24,74.62,0.00,217.30,0.00,400.56,35.00
STM-CR-00260-202604,ACC-CR-00260,2026-03-26,2026-04-25,2026-04-26T13:00:00Z,2026-05-20,400.56,174.65,0.00,160.22,0.00,414.99,35.00
STM-CR-00260-202605,ACC-CR-00260,2026-04-26,2026-05-25,2026-05-26T13:00:00Z,2026-06-19,414.99,205.12,0.00,166.00,0.00,454.11,35.00
STM-CR-00260-202606,ACC-CR-00260,2026-05-26,2026-06-25,2026-06-26T13:00:00Z,2026-07-20,454.11,130.76,0.00,181.64,0.00,403.23,35.00
STM-CR-00260-202607,ACC-CR-00260,2026-06-26,2026-07-25,2026-07-26T13:00:00Z,2026-08-19,403.23,132.95,0.00,161.29,0.00,374.89,35.00
STM-CR-00260-202608,ACC-CR-00260,2026-07-26,2026-08-25,2026-08-26T13:00:00Z,2026-09-19,374.89,164.79,0.00,149.96,0.00,389.72,35.00
STM-CR-00260-202609,ACC-CR-00260,2026-08-26,2026-09-25,2026-09-26T13:00:00Z,2026-10-20,389.72,113.19,0.00,155.89,0.00,347.02,35.00
STM-CR-00261-202509,ACC-CR-00261,2025-08-31,2025-09-22,2025-09-23T13:00:00Z,2025-10-17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00261-202510,ACC-CR-00261,2025-09-23,2025-10-22,2025-10-23T13:00:00Z,2025-11-16,0.00,68.17,0.00,0.00,0.00,68.17,35.00
STM-CR-00261-202511,ACC-CR-00261,2025-10-23,2025-11-22,2025-11-23T14:00:00Z,2025-12-17,68.17,28.92,0.00,68.17,0.00,28.92,35.00
STM-CR-00261-202512,ACC-CR-00261,2025-11-23,2025-12-22,2025-12-23T14:00:00Z,2026-01-16,28.92,109.19,0.00,28.92,0.00,109.19,35.00
STM-CR-00261-202601,ACC-CR-00261,2025-12-23,2026-01-22,2026-01-23T14:00:00Z,2026-02-16,109.19,221.03,0.00,109.19,0.00,221.03,35.00
STM-CR-00261-202602,ACC-CR-00261,2026-01-23,2026-02-22,2026-02-23T14:00:00Z,2026-03-19,221.03,83.00,0.00,221.03,0.00,83.00,35.00
STM-CR-00261-202603,ACC-CR-00261,2026-02-23,2026-03-22,2026-03-23T13:00:00Z,2026-04-16,83.00,155.08,0.00,83.00,0.00,155.08,35.00
STM-CR-00261-202604,ACC-CR-00261,2026-03-23,2026-04-22,2026-04-23T13:00:00Z,2026-05-17,155.08,440.62,0.00,155.08,0.00,440.62,35.00
STM-CR-00261-202605,ACC-CR-00261,2026-04-23,2026-05-22,2026-05-23T13:00:00Z,2026-06-16,440.62,240.73,0.00,440.62,0.00,240.73,35.00
STM-CR-00261-202606,ACC-CR-00261,2026-05-23,2026-06-22,2026-06-23T13:00:00Z,2026-07-17,240.73,679.81,0.00,240.73,0.00,679.81,35.00
STM-CR-00261-202607,ACC-CR-00261,2026-06-23,2026-07-22,2026-07-23T13:00:00Z,2026-08-16,679.81,385.31,0.00,679.81,0.00,385.31,35.00
STM-CR-00261-202608,ACC-CR-00261,2026-07-23,2026-08-22,2026-08-23T13:00:00Z,2026-09-16,385.31,84.23,0.00,385.31,0.00,84.23,35.00
STM-CR-00261-202609,ACC-CR-00261,2026-08-23,2026-09-22,2026-09-23T13:00:00Z,2026-10-17,84.23,617.98,0.00,84.23,0.00,617.98,35.00
STM-CR-00262-202509,ACC-CR-00262,2025-08-31,2025-09-25,2025-09-26T13:00:00Z,2025-10-20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00262-202510,ACC-CR-00262,2025-09-26,2025-10-25,2025-10-26T13:00:00Z,2025-11-19,0.00,286.81,0.00,0.00,0.00,286.81,35.00
STM-CR-00262-202511,ACC-CR-00262,2025-10-26,2025-11-25,2025-11-26T14:00:00Z,2025-12-20,286.81,626.46,0.00,286.81,0.00,626.46,35.00
STM-CR-00262-202512,ACC-CR-00262,2025-11-26,2025-12-25,2025-12-26T14:00:00Z,2026-01-19,626.46,146.06,0.00,626.46,0.00,146.06,35.00
STM-CR-00262-202601,ACC-CR-00262,2025-12-26,2026-01-25,2026-01-26T14:00:00Z,2026-02-19,146.06,152.80,0.00,146.06,0.00,152.80,35.00
STM-CR-00262-202602,ACC-CR-00262,2026-01-26,2026-02-25,2026-02-26T14:00:00Z,2026-03-22,152.80,274.13,0.00,152.80,0.00,274.13,35.00
STM-CR-00262-202603,ACC-CR-00262,2026-02-26,2026-03-25,2026-03-26T13:00:00Z,2026-04-19,274.13,538.02,0.00,274.13,0.00,538.02,35.00
STM-CR-00262-202604,ACC-CR-00262,2026-03-26,2026-04-25,2026-04-26T13:00:00Z,2026-05-20,538.02,76.68,0.00,538.02,0.00,76.68,35.00
STM-CR-00262-202605,ACC-CR-00262,2026-04-26,2026-05-25,2026-05-26T13:00:00Z,2026-06-19,76.68,253.42,0.00,76.68,0.00,253.42,35.00
STM-CR-00262-202606,ACC-CR-00262,2026-05-26,2026-06-25,2026-06-26T13:00:00Z,2026-07-20,253.42,277.80,0.00,253.42,0.00,277.80,35.00
STM-CR-00262-202607,ACC-CR-00262,2026-06-26,2026-07-25,2026-07-26T13:00:00Z,2026-08-19,277.80,343.15,0.00,277.80,0.00,343.15,35.00
STM-CR-00262-202608,ACC-CR-00262,2026-07-26,2026-08-25,2026-08-26T13:00:00Z,2026-09-19,343.15,139.62,0.00,343.15,0.00,139.62,35.00
STM-CR-00262-202609,ACC-CR-00262,2026-08-26,2026-09-25,2026-09-26T13:00:00Z,2026-10-20,139.62,245.42,0.00,139.62,0.00,245.42,35.00
STM-CR-00263-202509,ACC-CR-00263,2025-08-31,2025-09-06,2025-09-07T13:00:00Z,2025-10-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00263-202510,ACC-CR-00263,2025-09-07,2025-10-06,2025-10-07T13:00:00Z,2025-10-31,0.00,216.74,0.00,0.00,0.00,216.74,35.00
STM-CR-00263-202511,ACC-CR-00263,2025-10-07,2025-11-06,2025-11-07T14:00:00Z,2025-12-01,216.74,1575.16,0.00,216.74,0.00,1575.16,35.00
STM-CR-00263-202512,ACC-CR-00263,2025-11-07,2025-12-06,2025-12-07T14:00:00Z,2025-12-31,1575.16,513.14,0.00,1575.16,0.00,513.14,35.00
STM-CR-00263-202601,ACC-CR-00263,2025-12-07,2026-01-06,2026-01-07T14:00:00Z,2026-01-31,513.14,749.52,0.00,513.14,0.00,749.52,35.00
STM-CR-00263-202602,ACC-CR-00263,2026-01-07,2026-02-06,2026-02-07T14:00:00Z,2026-03-03,749.52,476.49,0.00,749.52,0.00,476.49,35.00
STM-CR-00263-202603,ACC-CR-00263,2026-02-07,2026-03-06,2026-03-07T14:00:00Z,2026-03-31,476.49,500.14,0.00,476.49,0.00,500.14,35.00
STM-CR-00263-202604,ACC-CR-00263,2026-03-07,2026-04-06,2026-04-07T13:00:00Z,2026-05-01,500.14,184.92,0.00,500.14,0.00,184.92,35.00
STM-CR-00263-202605,ACC-CR-00263,2026-04-07,2026-05-06,2026-05-07T13:00:00Z,2026-05-31,184.92,497.24,0.00,184.92,0.00,497.24,35.00
STM-CR-00263-202606,ACC-CR-00263,2026-05-07,2026-06-06,2026-06-07T13:00:00Z,2026-07-01,497.24,293.94,0.00,497.24,0.00,293.94,35.00
STM-CR-00263-202607,ACC-CR-00263,2026-06-07,2026-07-06,2026-07-07T13:00:00Z,2026-07-31,293.94,451.22,0.00,293.94,0.00,451.22,35.00
STM-CR-00263-202608,ACC-CR-00263,2026-07-07,2026-08-06,2026-08-07T13:00:00Z,2026-08-31,451.22,569.47,0.00,451.22,0.00,569.47,35.00
STM-CR-00263-202609,ACC-CR-00263,2026-08-07,2026-09-06,2026-09-07T13:00:00Z,2026-10-01,569.47,284.47,0.00,569.47,0.00,284.47,35.00
STM-CR-00263-202610,ACC-CR-00263,2026-09-07,2026-10-06,2026-10-07T13:00:00Z,2026-10-31,284.47,397.10,0.00,284.47,0.00,397.10,35.00
STM-CR-00264-202509,ACC-CR-00264,2025-08-31,2025-09-20,2025-09-21T13:00:00Z,2025-10-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00264-202510,ACC-CR-00264,2025-09-21,2025-10-20,2025-10-21T13:00:00Z,2025-11-14,0.00,36.08,0.00,0.00,0.00,36.08,35.00
STM-CR-00264-202511,ACC-CR-00264,2025-10-21,2025-11-20,2025-11-21T14:00:00Z,2025-12-15,36.08,214.29,0.00,36.08,0.00,214.29,35.00
STM-CR-00264-202512,ACC-CR-00264,2025-11-21,2025-12-20,2025-12-21T14:00:00Z,2026-01-14,214.29,897.90,0.00,214.29,0.00,897.90,35.00
STM-CR-00264-202601,ACC-CR-00264,2025-12-21,2026-01-20,2026-01-21T14:00:00Z,2026-02-14,897.90,237.02,0.00,897.90,0.00,237.02,35.00
STM-CR-00264-202602,ACC-CR-00264,2026-01-21,2026-02-20,2026-02-21T14:00:00Z,2026-03-17,237.02,321.95,0.00,237.02,0.00,321.95,35.00
STM-CR-00264-202603,ACC-CR-00264,2026-02-21,2026-03-20,2026-03-21T13:00:00Z,2026-04-14,321.95,342.33,0.00,321.95,0.00,342.33,35.00
STM-CR-00264-202604,ACC-CR-00264,2026-03-21,2026-04-20,2026-04-21T13:00:00Z,2026-05-15,342.33,272.97,0.00,342.33,0.00,272.97,35.00
STM-CR-00264-202605,ACC-CR-00264,2026-04-21,2026-05-20,2026-05-21T13:00:00Z,2026-06-14,272.97,254.03,0.00,272.97,0.00,254.03,35.00
STM-CR-00264-202606,ACC-CR-00264,2026-05-21,2026-06-20,2026-06-21T13:00:00Z,2026-07-15,254.03,613.42,0.00,254.03,0.00,613.42,35.00
STM-CR-00264-202607,ACC-CR-00264,2026-06-21,2026-07-20,2026-07-21T13:00:00Z,2026-08-14,613.42,249.38,0.00,613.42,0.00,249.38,35.00
STM-CR-00264-202608,ACC-CR-00264,2026-07-21,2026-08-20,2026-08-21T13:00:00Z,2026-09-14,249.38,288.27,0.00,249.38,0.00,288.27,35.00
STM-CR-00264-202609,ACC-CR-00264,2026-08-21,2026-09-20,2026-09-21T13:00:00Z,2026-10-15,288.27,172.33,0.00,288.27,0.00,172.33,35.00
STM-CR-00264-202610,ACC-CR-00264,2026-09-21,2026-10-20,2026-10-21T13:00:00Z,2026-11-14,172.33,661.24,0.00,172.33,0.00,661.24,35.00
STM-CR-00265-202509,ACC-CR-00265,2025-08-31,2025-09-20,2025-09-21T13:00:00Z,2025-10-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00265-202510,ACC-CR-00265,2025-09-21,2025-10-20,2025-10-21T13:00:00Z,2025-11-14,0.00,169.86,0.00,0.00,0.00,169.86,35.00
STM-CR-00265-202511,ACC-CR-00265,2025-10-21,2025-11-20,2025-11-21T14:00:00Z,2025-12-15,169.86,220.26,0.00,169.86,0.00,220.26,35.00
STM-CR-00265-202512,ACC-CR-00265,2025-11-21,2025-12-20,2025-12-21T14:00:00Z,2026-01-14,220.26,393.69,0.00,220.26,0.00,393.69,35.00
STM-CR-00265-202601,ACC-CR-00265,2025-12-21,2026-01-20,2026-01-21T14:00:00Z,2026-02-14,393.69,430.14,118.59,393.69,0.00,311.55,35.00
STM-CR-00265-202602,ACC-CR-00265,2026-01-21,2026-02-20,2026-02-21T14:00:00Z,2026-03-17,311.55,264.25,0.00,311.55,0.00,264.25,35.00
STM-CR-00265-202603,ACC-CR-00265,2026-02-21,2026-03-20,2026-03-21T13:00:00Z,2026-04-14,264.25,270.89,0.00,264.25,0.00,270.89,35.00
STM-CR-00265-202604,ACC-CR-00265,2026-03-21,2026-04-20,2026-04-21T13:00:00Z,2026-05-15,270.89,245.60,0.00,270.89,0.00,245.60,35.00
STM-CR-00265-202605,ACC-CR-00265,2026-04-21,2026-05-20,2026-05-21T13:00:00Z,2026-06-14,245.60,193.91,0.00,245.60,0.00,193.91,35.00
STM-CR-00265-202606,ACC-CR-00265,2026-05-21,2026-06-20,2026-06-21T13:00:00Z,2026-07-15,193.91,233.99,0.00,193.91,0.00,233.99,35.00
STM-CR-00265-202607,ACC-CR-00265,2026-06-21,2026-07-20,2026-07-21T13:00:00Z,2026-08-14,233.99,203.04,0.00,233.99,0.00,203.04,35.00
STM-CR-00265-202608,ACC-CR-00265,2026-07-21,2026-08-20,2026-08-21T13:00:00Z,2026-09-14,203.04,178.16,0.00,203.04,0.00,178.16,35.00
STM-CR-00265-202609,ACC-CR-00265,2026-08-21,2026-09-20,2026-09-21T13:00:00Z,2026-10-15,178.16,85.00,0.00,178.16,0.00,85.00,35.00
STM-CR-00265-202610,ACC-CR-00265,2026-09-21,2026-10-20,2026-10-21T13:00:00Z,2026-11-14,85.00,320.99,0.00,85.00,0.00,320.99,35.00
STM-CR-00266-202509,ACC-CR-00266,2025-08-31,2025-09-08,2025-09-09T13:00:00Z,2025-10-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00266-202510,ACC-CR-00266,2025-09-09,2025-10-08,2025-10-09T13:00:00Z,2025-11-02,0.00,116.20,0.00,0.00,0.00,116.20,35.00
STM-CR-00266-202511,ACC-CR-00266,2025-10-09,2025-11-08,2025-11-09T14:00:00Z,2025-12-03,116.20,548.25,0.00,116.20,0.00,548.25,35.00
